S0,S101,S110,S111,S102,S103,S104,S105,S200,S201,S300,S600,S601,S602,S604,S701,S702,S704,S800,S801,S802,S900,S1100,S1400,S1500,S1501,S1502,S1001,S113,S114,S106,S107,S202
42683.1069036574,2067.6,2074.44311523438,82,0,7.93675756454468,0.0732772871851921,1.04406702518463,32.6885124206543,36.439,143.980987908767,1.1960934178377,1.1960934178377,1.126574687,1.12575117472945,1.23659482758621,1.40603448275862,0.855469827586208,30.4226295865815,30.4226295865815,,31.6551724137931,,,,,,32.3954372853454,,,108.482085661702,0.553086711359036,3.72320258883772
42683.107062581,2068,2074.44311523438,82,0,7.53371095657349,0.0732772871851921,1.06750333309174,32.6227958679199,36.439,143.507450484442,1.1960925150315,1.1960925150315,1.126574687,1.12533246676127,1.2297625,1.3943625,0.8720125,30.4215255737305,30.4215255737305,,31.656,,,,,,32.3885593665548,,,105.68494547036,0.56772513561856,3.79248141988119
42683.1072115972,2068.4,2074.44311523438,82,0,7.13800764083862,0,1.09110534191132,32.5467567443848,36.439,144.039830405797,1.19609147828922,1.19609147828922,1.126574687,1.1250436013205,1.2195,1.38826315789474,0.884486842105263,30.4192710675691,30.4192710675691,,31.661052631579,,,,,,32.4083936601707,,,110.642330569242,0.542287926251253,3.85380504086143
42683.1073647685,2068.8,2074.44311523438,82,0,6.73499965667725,0.0732772871851921,1.1134330034256,32.4571510314941,36.439,144.526658088188,1.19609141568006,1.19609141568006,1.126574687,1.12485441312952,1.20991525423729,1.37748305084746,0.904300847457627,30.421810441098,30.421810441098,,31.6683050847458,,,,,,32.3920120931267,,,109.599514652571,0.547447679765727,3.96327798772262
42683.1075175347,2069.2,2074.44311523438,82,0,6.33929681777954,0,1.13487732410431,32.5610702514648,36.439,144.810822871135,1.19609107023791,1.19609107023791,1.126574687,1.12469480121345,1.20204824561404,1.36870614035088,0.919114035087719,30.4187380138196,30.4187380138196,,31.6650877192983,,,,,,32.3850966879407,,,107.926358894986,0.55593462629811,3.8645909300687
42683.1076726505,2069.6,2074.44311523438,82,0,5.93628883361816,0,1.15544974803925,32.2572334289551,36.439,144.220368045471,1.19609115932385,1.19609115932385,1.126574687,1.12456577420235,1.1942875,1.36062083333333,0.931375,30.4187113761902,30.4187113761902,,31.6753333333334,,,,,,32.3928234718619,,,108.279361667498,0.554122217530675,4.02626793924968
42683.1078254745,2070,2074.44311523438,82,0,5.53324222564697,0.0732772871851921,1.16811072826385,32.4190574645996,36.439,144.57653434039,1.19609068010983,1.19609068010983,1.126574687,1.12448256685023,1.1850350877193,1.35243859649123,0.943697368421052,30.4219372397975,30.4219372397975,,31.6768421052632,,,,,,32.3792385435849,,,109.90305866419,0.545935670301322,4.09025802023369
42683.107977963,2070.4,2074.44311523438,82,0,5.13753890991211,0,1.1480165719986,32.5654426574707,36.439,145.139987768771,1.19609005154863,1.19609005154863,1.126574687,1.12442093986576,1.17164830508475,1.34307203389831,0.950338983050848,30.4202079772949,30.4202079772949,,31.6761016949153,,,,,,32.3923396141447,,,108.122958479553,0.554923772376676,3.91396424529512
42683.1081333565,2070.8,2074.44311523438,82,0,4.73453092575073,0,1.12696421146393,32.3827590942383,36.439,144.115304710213,1.19608854420569,1.19608854420569,1.126574687,1.1243903863019,1.16762931034483,1.3349224137931,2.27726293103448,30.4249006468674,30.4249006468674,,31.6772413793104,,,,,,32.3865483649165,,,108.032179214601,0.555390073922444,4.00379952581998
42683.1082857639,2071.2,2074.44311523438,82,0,4.33882808685303,0.0732772871851921,1.10722720623016,32.4280319213867,36.439,143.078291993457,1.19608803687425,1.19608803687425,1.126574687,1.12433564868467,1.15835344827586,1.32436206896552,2.24874137931034,30.42193129967,30.42193129967,,31.6748275862069,,,,,,32.3801382139026,,,108.180435231502,0.554628938879771,4.04362858265844
42683.108438669,2071.6,2074.44311523438,82,0,3.93582034111023,0,1.08764326572418,31.9479232788086,36.439,142.770709282784,1.19608834271458,1.19608834271458,1.126574687,1.12433454908174,1.15450431034483,1.33360344827586,2.16040948275862,30.4145363774793,30.4145363774793,,31.6687931034483,,,,,,32.3776061376185,,,109.84482579225,0.546225091325453,4.12025297283304
42683.1086980903,2072,2074.44311523438,82,0,3.53277325630188,0,1.0567330121994,32.8470626831055,36.439,144.22090180787,1.19609073336838,1.19609073336838,1.126574687,1.12429401947528,1.15251530612245,1.36676020408163,2.38678571428571,30.415137563433,30.415137563433,,31.6636734693877,,,,,,32.3918806836733,,,64.7434647623344,0.92673446223882,4.25018939458107
42683.1089015856,2072.4,2074.44311523438,82,0,3.1370701789856,0,1.04354226589203,32.6715309143066,36.439,141.841052350114,1.19609474252432,1.19609474252432,1.126574687,1.12426855930915,1.15506730769231,1.40226923076923,1.50729807692308,30.4173818245912,30.4173818245912,,31.6648717948718,,,,,,32.3970528935331,,,81.0214985077193,0.740544190185319,3.75681358963404
42683.1091100579,2072.8,2074.44311523438,82,0,2.7340624332428,0,1.08454477787018,33.1550666809082,36.439,140.615997464687,1.19609818827754,1.19609818827754,1.126574687,1.12425511245486,1.16437974683544,1.43244303797468,0.819490506329114,30.4190597292743,30.4190597292743,,31.663164556962,,,,,,32.4048651787074,,,80.5263159305831,0.745098037910022,3.40170019917549
42683.109316088,2073.2,2074.44311523438,82,0,2.33835935592651,0,1.11435782909393,33.4932960510254,36.439,138.091085508783,1.19610267033434,1.19610267033434,1.126574687,1.12424137042119,1.17691346153846,1.45870192307692,0.779727564102564,30.4211919980171,30.4211919980171,,31.6684615384615,,,,,,32.3927323034473,,,80.0247185876271,0.749768334821446,3.15382382554274
42683.1096497917,2073.6,2074.44311523438,82,0,1.93535149097443,0,1.15623509883881,34.2729675292969,36.439,134.483938365403,1.19610689691358,1.19610689691358,1.126574687,1.12415406459898,1.19411811023622,1.48831496062992,0.730163385826771,30.4310473945197,30.4310473945197,,31.6702362204724,,,,,,32.3962167409043,,,51.2430630471422,1.17089019336728,2.20560818265179
42683.1098072106,2074,2074.44311523438,82,0,1.53542959690094,0.0697952285408974,1.164754986763,32.4669509887695,36.439,131.656224776604,1.19610835800568,1.19610835800568,1.126574687,1.12419661283493,1.21115,1.508825,0.716541666666667,30.4474151611328,30.4474151611328,,31.6711666666667,,,,,,32.3794900912187,,,103.915888880809,0.577390047337417,2.96625168863932
42683.1100175347,2074.4,2074.44311523438,82,0,1.13761711120605,0.0697952285408974,1.13468062877655,32.8635612487793,36.439,141.230163575261,1.19610585276286,1.19610585276286,1.126574687,1.12521876841784,1.2195,1.4874875,0.74275625,30.4504541635513,30.4504541635513,,31.678875,,,,,,32.388936179486,,,78.8267654468684,0.761162780939448,4.0078835811615
42683.1256586806,2074.8,2099.48291015625,83,0,25.6784362792969,0,1.15092194080353,32.6785362243652,36.439,135.036481300525,1.19619056362907,1.19619056362907,1.126574687,1.12525912895799,1.2508140625,1.4803515625,0.7967234375,30.3256552219391,30.3256552219391,,31.58,,,,,,32.4179845917352,,,39.513644428013,1.51846282135047,1.94405562782288
42683.1258249653,2075.2,2099.48291015625,83,0,25.2792568206787,0,1.16934764385223,32.0415588378906,36.439,134.425677197351,1.19644716747105,1.19644716747105,1.126574687,1.12414786219597,1.3371171875,1.52208984375,0.87295703125,29.9776723086834,29.9776723086834,,31.2578125,,,,,,32.4030618334718,,,100.004177114966,0.599974938357059,4.35893597745896
42683.1260287731,2075.6,2099.48291015625,83,0,24.8801174163818,0,1.14354622364044,32.2345993041992,36.439,140.241091782173,1.19643803384743,1.19643803384743,1.126574687,1.12415272781723,1.34072697368421,1.51150657894737,0.878953947368421,30.0021746033116,30.0021746033116,,31.2440789473684,,,,,,32.3774248241229,,,81.6128099203563,0.735178706119203,4.52266004542301
42683.1262215162,2076,2099.48291015625,83,0,24.4732799530029,0,1.12624728679657,32.6737045288086,36.439,139.239067822943,1.1964265308968,1.1964265308968,1.126574687,1.12414668194235,1.34571917808219,1.49980821917808,0.884222602739727,30.0294866431249,30.0294866431249,,31.2395890410959,,,,,,32.382829480563,,,87.9841464842148,0.681941035942931,3.81722341918945
42683.1263713426,2076.4,2099.48291015625,83,0,24.0741405487061,0,1.1146479845047,31.8581764221191,36.439,138.706742906598,1.19641671215666,1.19641671215666,1.126574687,1.12414397247906,1.34690086206897,1.4945775862069,0.888625,30.0382412548723,30.0382412548723,,31.2441379310345,,,,,,32.3916924777884,,,110.933951824888,0.540862369121327,4.28817542030071
42683.1265635764,2076.8,2099.48291015625,83,0,23.6749992370605,0.0767593383789063,1.10001051425934,32.3860710144043,36.439,140.906285402648,1.19640658154335,1.19640658154335,1.126574687,1.12417100880244,1.34898630136986,1.48816095890411,0.893294520547945,30.0601106669805,30.0601106669805,,31.2432876712329,,,,,,32.3905801532896,,,86.5265845442207,0.693428503113238,4.50868993095502
42683.1267193287,2077.2,2099.48291015625,83,0,23.275857925415,0.0767593383789063,1.07611191272736,33.202709197998,36.439,141.256132162127,1.1963981387807,1.1963981387807,1.126574687,1.12415068313993,1.34527586206897,1.48324137931034,0.89357327586207,30.0602490326454,30.0602490326454,,31.2396551724138,,,,,,32.4008745859975,,,106.846989881817,0.561550681646398,3.65484647606159
42683.1268602083,2077.6,2099.48291015625,83,0,22.8767185211182,0.0767593383789063,1.05887496471405,32.8510528564453,36.439,142.921774791976,1.19639334309984,1.19639334309984,1.126574687,1.12417235197844,1.34781481481481,1.47936574074074,0.899819444444444,30.0525567796495,30.0525567796495,,31.2355555555556,,,,,,32.3847418543513,,,117.978973374805,0.508565198388252,3.35559456888835
42683.1269987847,2078,2099.48291015625,83,0,22.4698829650879,0.0767593383789063,1.04283273220062,32.933031463623,36.439,144.890904140995,1.19639107582704,1.19639107582704,1.126574687,1.12415337112715,1.34376886792453,1.47803301886792,0.898259433962264,30.0624148890657,30.0624148890657,,31.2398113207547,,,,,,32.4008660367826,,,122.375343656542,0.490294843775031,3.54547676575859
